ID,Coordenadas X,Coordenadas Y,Longitud corregida,Latitud corregida,Sitio,árbol ID,Codigo SAU,Especie árbol,CAP1,CAP2,CAP3,CAP4,Altura copa,Altura total,Foto Árbol 2023,ID epífita,Nombre común,Nombre común actualizado,Familia,Especie epífita,Ubicación en el árbol,Altura planta,Mortalidad 1 (12-04-2016),Desaparicion 1,12/04/16,Mortalidad 2 (12-05-2016),Desaparicion 2,12/05/16,Mortalidad 3 (16-06-2016),Desaparicion 3,42537,Mortalidad 4 (18-09-2016),Desaparicion 4,42631,Mortalidad (05-2017),Desaparicion (05-2017),42856,Mortalidad (06-2017),Desaparición (06-2017),42887,Mortalidad 7 (12-2017),Desaparición 7 (12-2017),43070,Mortalidad 8 (05/02/2018),Desaparición 8 (05/02/2018),43136,Mortalidad 9 (12/07/2018),Desaparición 9 (12/07/2018),43293,Mortalidad 10 (12/12/2018),Desaparición 10 (12/12/2018),43446,45108,nuevas hojas 1,nuevas hojas 2,nuevas hojas 3,nuevas hojas  4,Nuevas hojas (05-2017),Nuevas hojas (06-2017),Nuevas hojas (12-2017),Nuevas hojas (05/02/2018),Nuevas hojas (12/07/2018),Nuevas Hojas 112/12/2018,nuevas raices 1,nuevas raices 2,nuevas raices 3,nuevas raices 4,Nuevas raices (05-2017),Nuevas raíces (06-2017),Nuevas Raíces (12-2017),Nuevas Raíces (05/02/2018),Nuevas Raíces (12/07/2018),Nuevas Raices 12/12/2018,Estado fitosanitario 1,Estado Fitosanitario 2,Estado Fitosanitario 3,Estado Fitosanitario 4,Estado fitosanitario (05-2017),Estado fitosanitario (06-2017),Estado Fitosanitario (12-2017),Estado Fitosanitario (05/02/2018),Estado Fitosanitario (12/07/2018),Estado fitosanitario 12/12/2018,floracion 1,floracion 2,floracion 3,floracion 4,Floracion (05-2017),Floración (06-2017),Floración (12-2017),Floración (5/02/2018),Floración (12/07/2018),Floración 12/12/2018,fructificacion 1,fructificacion 2,fructificacion 3,fructificacion 4,Fructificacion (05-2017),Fructificación (06-2017),Fructificación (12-2017),Fructificación (05/02/2018),Fructificación (12/07/2018),Frutificación 12/12/2018,Observaciones 12/12/2018,Desaparecido/ muerto 2023,Estado fitosanitario 2023,Fenología 2023,Número de hojas/tallos/ clones 2023,Foto planta 2023,Observaciones 2023
130,-7.558.201,624.412,-75.58201,6.24412,Quebrada La Picacha,23,00111050002091,Zygia longifolia,,,,,,,,106,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1,,0,0,1,0,0,0,0,6,1,4,5,,8,0,0,0,0,si,0,si,si,,Si,Bueno,Regular,Malo,Bueno,Bueno,Bueno,Bueno,Bueno,,B,0,0,0,0,0,0,,0,,1,0,0,0,0,0,0,0,0,,0,,Si,,,,,No está el arbol
131,-7.558.201,624.412,-75.58201,6.24412,Quebrada La Picacha,23,00111050002091,Zygia longifolia,,,,,,,,191,Aechmea,Billbergia,Bromeliaceae,Billbergia nutans,rama interna,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,1,0,0,0,0,3,1,3,4 Rebrotes,8,2 Rebrote,1,0,0,0,si,0,no,0,si,0,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,Sin cuerda sosteniendo,Si,,,,,No está el arbol
132,-7.558.201,624.412,-75.58201,6.24412,Quebrada La Picacha,23,00111050002091,Zygia longifolia,,,,,,,,247,Guzmania,Guzmania,Bromeliaceae,Guzmania lingulata,rama externa,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,0,,0,,,0,1,0,0,0,0,3,1,0,,,,0,0,0,0,si,0,0,,,,Bueno,Regular,Regular,Bueno,Bueno,Bueno,0,,,,0,0,0,1,0,0,0,,,,0,0,0,0,0,0,0,,,,,Si,,,,,No está el arbol
133,-7.558.194,624.432,-75.58194,6.24432,Quebrada La Picacha,24,00111050002090,Ficus benjamina,430,,,,8,16,8515,133,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,3.3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,,0,,,0,0,0,0,0,1,1,,,0,1,0,1,0,0,-,,3,3,,,0,0,0,0,-,,no,0,,,Bueno,Bueno,Regular,Regular,-,,Regular,Regular,,,0,0,0,0,-,,,0,,,0,0,0,0,-,,0,0,,,,Si,,,,,
134,-7.558.194,624.432,-75.58194,6.24432,Quebrada La Picacha,24,00111050002090,Ficus benjamina,430,,,,8,16,8515,183,Helecho espada,Helecho espada,Aspleniaceae,Asplenium cf. nidus,rama externa,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,0,1,1,,,0,1,0,0,0,0,3,1,0,,,,0,0,0,0,si,0,0,,,,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,,Si,,,,,
135,-7.558.194,624.432,-75.58194,6.24432,Quebrada La Picacha,24,00111050002090,Ficus benjamina,430,,,,8,16,8515,194,Aechmea,Aechmea,Bromeliaceae,Aechmea fasciata,rama interna,4.2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,,1,0,2 más rebrote,1 Rebrote,0,0,0,0,-,,no,0,,0,Bueno,Regular,Regular,Bueno,-,,Bueno,Bueno,Bueno,0,1,0,0,0,-,,,0,,0,0,0,0,0,-,,0,0,,0,,No,Bueno,Flor,5,,
136,-7.558.194,624.432,-75.58194,6.24432,Quebrada La Picacha,24,00111050002090,Ficus benjamina,430,,,,8,16,8515,232,Aechmea,Aechmea,Bromeliaceae,Aechmea fasciata,rama interna,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,1,,0,0,1,0,0,0,0,0,1,0,1 Rebrote,2 más rebrote,0,0,0,0,0,no,0,no,0,,0,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
137,-7.558.194,624.432,-75.58194,6.24432,Quebrada La Picacha,24,00111050002090,Ficus benjamina,430,,,,8,16,8515,257,Guzmania,Guzmania,Bromeliaceae,Guzmania lingulata,rama externa,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,0,,0,,,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,no,0,0,,,,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,,,,Si,,,,,
138,-7.558.194,624.432,-75.58194,6.24432,Quebrada La Picacha,24,00111050002090,Ficus benjamina,430,,,,8,16,8515,338,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,,,0,0,,0,,,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,Bueno,Regular,Regular,NA,Regular,Bueno,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,,,,,Si,,,,,
139,-7.558.194,624.432,-75.58194,6.24432,Quebrada La Picacha,24,00111050002090,Ficus benjamina,430,,,,8,16,8515,374,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,4.5,0,0,0,0,0,0,0,0,0,0,1,1,-,-,0,,,0,,,0,,,0,0,,0,,,0,1,0,1,0,0,-,,0,,,,0,0,0,0,-,,0,,,,Bueno,Bueno,Regular,NA,-,,,,,,0,0,0,0,-,,,,,,0,0,0,0,-,,0,,,,,Si,,,,,
140,-7.558.194,624.432,-75.58194,6.24432,Quebrada La Picacha,24,00111050002090,Ficus benjamina,430,,,,8,16,8515,393,Schomburgia,Schomburgia,Orchidaceae,Laelia tigrina,rama externa,3.9,0,0,0,0,0,0,0,0,0,0,1,1,-,-,0,,,0,,,0,,,0,0,,0,,,0,0,0,0,0,0,-,,0,,,,0,0,0,0,-,,0,,,,Bueno,Bueno,Regular,NA,-,,,,,,0,0,0,0,-,,,,,,0,0,0,0,-,,0,,,,,No,Bueno,Infertil,7,,
141,-755.819,624.438,-75.5819,6.24438,Quebrada La Picacha,25,00111050002088,Ficus benjamina,261.4,174,89.5,,15,6,8526,121,Salvini,Salvini,Araceae,Anthurium salvinii,rama interna,3.1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,,0,,,0,0,0,0,0,,0,,0,0,1,0,0,0,0,-,,3,4,5,4,0,0,0,0,-,,si,0,si,0,Bueno,Bueno,Malo,Bueno,-,,Bueno,Bueno,Bueno,0,0,0,0,0,-,,si,0,,0,0,0,0,0,-,,0,1,1,0,,Si,,,,,
142,-755.819,624.438,-75.5819,6.24438,Quebrada La Picacha,25,00111050002088,Ficus benjamina,261.4,174,89.5,,15,6,8516,243,Guzmania,Guzmania,Bromeliaceae,Guzmania lingulata,rama externa,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,,,0,,,0,1,0,0,0,0,5,1,0,,,,0,0,0,0,0,0,0,,,,Regular,Regular,Bueno,Bueno,Bueno,Regular,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,Si,,,,,
143,-755.819,624.438,-75.5819,6.24438,Quebrada La Picacha,25,00111050002088,Ficus benjamina,261.4,174,89.5,,15,6,8516,278,Neoreegia,Neoreegia,Bromeliaceae,Neoregelia coralina,rama externa,2.6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,,,0,1,0,0,0,0,0,1,2,2 Rebrotes,,,0,0,0,0,0,0,no,0,,,Bueno,Malo,Malo,Bueno,Bueno,Regular,Bueno,Bueno,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,Si,,,,,
144,-755.819,624.438,-75.5819,6.24438,Quebrada La Picacha,25,00111050002088,Ficus benjamina,261.4,174,89.5,,15,6,8516,279,Neoreegia,Neoreegia,Bromeliaceae,Neoregelia coralina,rama interna,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,,,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,no,0,,,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,Si,,,,,
145,-755.819,624.438,-75.5819,6.24438,Quebrada La Picacha,25,00111050002088,Ficus benjamina,261.4,174,89.5,,15,6,8516,370,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama interna,4.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,,,0,,1,1,,,0,1,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,Bueno,Malo,Malo,NA,Bueno,Regular,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,,Si,,,,,
146,-755.819,624.438,-75.5819,6.24438,Quebrada La Picacha,25,00111050002088,Ficus benjamina,261.4,174,89.5,,15,6,8516,400,Schomburgia,Schomburgia,Orchidaceae,Laelia tigrina,rama interna,4.6,0,0,0,0,0,0,0,0,0,0,1,1,-,-,0,,,0,,,0,,,0,,,0,,,0,1,0,0,0,0,-,,0,,,,0,0,0,0,-,,0,,,,Bueno,Bueno,Bueno,NA,-,,0,,,,0,0,0,0,-,,,,,,0,0,0,0,-,,0,,,,,sI,,,,,
147,-7.558.186,624.444,-75.58186,6.24444,Quebrada La Picacha,26,00111050002064,Zygia longifolia,104,71,60,51,4,8.5,8518,69,Salvini,Salvini,Araceae,Anthurium salvinii,rama interna,3.6,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,,0,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,-,,4,4,5,6,0,0,0,0,-,,si,si,si,Si,Regular,Bueno,Bueno,Bueno,-,,Bueno,Bueno,Bueno,B,0,0,0,0,-,,,0,,0,0,0,0,0,-,,0,0,,0,,No,Bueno,Flor,9,,
148,-7.558.186,624.444,-75.58186,6.24444,Quebrada La Picacha,26,00111050002064,Zygia longifolia,104,71,60,51,4,8.5,8518,111,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,1,0,0,0,0,3,1,3,3,3,4,0,0,0,0,si,1,no,si,si,0,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
149,-7.558.186,624.444,-75.58186,6.24444,Quebrada La Picacha,26,00111050002064,Zygia longifolia,104,71,60,51,4,8.5,8518,113,Salvini,Salvini,Araceae,Anthurium salvinii,rama interna,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,1,,0,0,1,0,0,0,0,6,1,8,8,8,0,0,0,0,0,si,1,si,si,si,0,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
150,-7.558.186,624.444,-75.58186,6.24444,Quebrada La Picacha,26,00111050002064,Zygia longifolia,104,71,60,51,4,8.5,8518,185,Helecho espada,Helecho espada,Aspleniaceae,Asplenium cf. nidus,rama externa,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,,,0,0,,0,,0,0,1,0,0,0,0,6,1,8,8,8,0,0,0,0,0,si,1,si,si,si,0,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
151,-7.558.186,624.444,-75.58186,6.24444,Quebrada La Picacha,26,00111050002064,Zygia longifolia,104,71,60,51,4,8.5,8518,249,Guzmania,Guzmania,Bromeliaceae,Guzmania lingulata,rama interna,3.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,0,,0,,0,0,1,0,0,0,0,6,1,8,8,8,0,0,0,0,0,si,1,si,si,si,0,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
152,-7.558.186,624.444,-75.58186,6.24444,Quebrada La Picacha,26,00111050002064,Zygia longifolia,104,71,60,51,4,8.5,8518,334,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama interna,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,0,,0,,0,0,1,0,0,0,0,6,1,8,8,8,0,0,0,0,0,si,1,si,si,si,0,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
153,-7.558.165,624.468,-75.5816142000000042,6.24479293999999996,Quebrada La Picacha,27,00111050002054,Zygia longifolia,143,118.4,109.8,99.8,9,6,8523,28,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,0,0,0,0,0,1,1,,0,0,1,0,0,0,0,6,1,8,8,8,0,0,0,0,0,si,1,si,si,si,0,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
154,-7.558.165,624.468,-75.5816142000000042,6.24479293999999996,Quebrada La Picacha,27,00111050002054,Zygia longifolia,143,118.4,109.8,99.8,9,6,8523,129,Salvini,Salvini,Araceae,Anthurium salvinii,fuste,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,1,0,0,0,1,3,1,4,5,4,5,0,0,0,0,0,0,si,si,si,0,Bueno,Bueno,Bueno,0,Malo,Regular,Bueno,Bueno,Bueno,R,0,0,1,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
155,-7.558.165,624.468,-75.5816142000000042,6.24479293999999996,Quebrada La Picacha,27,00111050002054,Zygia longifolia,143,118.4,109.8,99.8,9,6,8523,149,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,4.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,1,0,0,0,0,2,1,4,5,6,0,0,0,0,0,si,0,si,0,si,,Regular,Bueno,Bueno,NA,Bueno,Bueno,Bueno,Bueno,Bueno,,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,,,,Si,,,,,
156,-7.558.165,624.468,-75.5816142000000042,6.24479293999999996,Quebrada La Picacha,27,00111050002054,Zygia longifolia,143,118.4,109.8,99.8,9,6,8523,199,Aechmea,Aechmea,Bromeliaceae,Aechmea fasciata,rama interna,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,1,0,0,0,0,3,1,2,1 Rebrote,4 más 1 Rebrote,2 Rebrote,0,0,0,0,0,0,no,si,0,0,Bueno,Bueno,Bueno,0,Bueno,Bueno,Bueno,Bueno,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
157,-7.558.165,624.468,-75.5816142000000042,6.24479293999999996,Quebrada La Picacha,27,00111050002054,Zygia longifolia,143,118.4,109.8,99.8,9,6,8523,383,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1,,0,0,1,0,0,0,0,6,1,8,8,8,0,0,0,0,0,si,1,si,si,si,0,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
158,-7.558.165,624.468,-75.5816142000000042,6.24479293999999996,Quebrada La Picacha,27,00111050002054,Zygia longifolia,143,118.4,109.8,99.8,9,6,8523,399,Schomburgia,Schomburgia,Orchidaceae,Laelia tigrina,rama externa,5.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,,,0,0,,0,,0,0,1,0,0,0,0,6,1,8,8,8,0,0,0,0,0,si,1,si,si,si,0,Bueno,Bueno,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,Bueno,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
159,-7.558.156,624.489,-75.58156,6.24489,Quebrada La Picacha,28,00111050002056,Zygia longifolia,97,85.6,84.5,70,5,8,8522,8,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,3.2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,1,1,,,0,0,0,0,0,,0,,0,0,0,0,0,1,0,-,,13,11,10,2,1,0,0,0,-,,si,si,si,0,Malo,Bueno,Bueno,Bueno,-,,Bueno,Bueno,Bueno,M,0,0,0,0,-,,,0,,0,0,0,0,0,-,,0,0,,0,,No,Bueno,Fruto,22,,
160,-7.558.156,624.489,-75.58156,6.24489,Quebrada La Picacha,28,00111050002056,Zygia longifolia,97,85.6,84.5,70,5,8,8522,60,Salvini,Salvini,Araceae,Anthurium salvinii,rama externa,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,6,1,10,14,14,6,0,0,0,0,si,1,si,si,si,Si,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Flor,16,,
161,-7.558.156,624.489,-75.58156,6.24489,Quebrada La Picacha,28,00111050002056,Zygia longifolia,97,85.6,84.5,70,5,8,8522,131,Salvini,Salvini,Araceae,Anthurium salvinii,rama interna,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,1,,0,0,0,0,0,1,0,12,1,6,5,5,0,0,0,0,0,si,1,si,si,si,0,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Flor,9,,
162,-7.558.156,624.489,-75.58156,6.24489,Quebrada La Picacha,28,00111050002056,Zygia longifolia,97,85.6,84.5,70,5,8,8522,165,Helecho espada,Helecho espada,Aspleniaceae,Asplenium cf. nidus,rama externa,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,,,0,,,0,1,0,0,0,0,5,1,0,,,,0,0,0,0,0,1,0,,,,Bueno,Bueno,Bueno,Regular,Bueno,Bueno,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,,Si,,,,,
163,-7.558.156,624.489,-75.58156,6.24489,Quebrada La Picacha,28,00111050002056,Zygia longifolia,97,85.6,84.5,70,5,8,8522,220,Aechmea,Aechmea,Bromeliaceae,Aechmea fasciata,fuste,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,1,,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,2,1 Rebrote,3,0,0,0,0,0,0,,no,0,0,0,Bueno,Bueno,Bueno,Bueno,Muerto,,Bueno,Bueno,Bueno,B,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,,0,,No,Bueno,Flor,11,,
164,-7.558.156,624.489,-75.58156,6.24489,Quebrada La Picacha,28,00111050002056,Zygia longifolia,97,85.6,84.5,70,5,8,8522,261,Billbergia,Guzmania,Bromeliaceae,Guzmania lingulata,rama interna,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,no,0,0,0,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,B,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Infertil,7,8364,Confirmar especie
165,-7.558.156,624.489,-75.58156,6.24489,Quebrada La Picacha,28,00111050002056,Zygia longifolia,97,85.6,84.5,70,5,8,8522,284,Neoreegia,Neoreegia,Bromeliaceae,Neoregelia coralina,rama externa,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,,1,,0,0,1,0,0,0,0,0,0,0,1 Rebrote,3,0,0,0,0,0,0,1,no,0,0,0,Bueno,Bueno,Bueno,Malo,Bueno,Regular,Bueno,Bueno,Bueno,0,0,0,0,0,1,0,,0,,0,0,0,0,0,0,0,0,0,,0,,Si,,,,,
166,-7.558.156,624.489,-75.58156,6.24489,Quebrada La Picacha,28,00111050002056,Zygia longifolia,97,85.6,84.5,70,5,8,8522,384,Schomburgia,Schomburgia,Orchidaceae,Laelia tigrina,rama externa,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,,,0,,,0,1,0,0,0,0,0,0,0,,,,1,0,0,0,0,0,0,,,,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,,Si,,,,,
167,-7.558.141,624.513,-75.58141,6.24513,Quebrada La Picacha,29,Talado,Spathodea campanulata,,,,,,,,102,Salvini,Salvini,Araceae,Anthurium salvinii,fuste,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,1,,,0,0,0,0,,,0,,,0,1,0,0,0,0,0,,8,8,,,0,0,0,0,0,,si,si,,,Malo,Bueno,Bueno,Bueno,Muerto,,Bueno,Bueno,,,0,0,0,0,0,,,0,,,0,0,0,0,0,,0,0,,,,Si,,,,,Talado
168,-7.558.141,624.513,-75.58141,6.24513,Quebrada La Picacha,29,Talado,Spathodea campanulata,,,,,,,,155,Helecho espada,Helecho espada,Aspleniaceae,Asplenium cf. nidus,rama externa,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,,,0,,,0,1,0,0,0,0,4,1,0,,,,0,0,0,0,si,1,0,,,,Bueno,Bueno,Bueno,Malo,Bueno,Bueno,0,,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,,,Si,,,,,Talado
169,-7.558.141,624.513,-75.58141,6.24513,Quebrada La Picacha,29,Talado,Spathodea campanulata,,,,,,,,176,Helecho espada,Helecho espada,Aspleniaceae,Asplenium cf. nidus,rama interna,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,1,0,0,0,0,0,,0,,,,1,0,0,0,0,,0,,,,Bueno,Bueno,Bueno,Malo,Muerto,,0,,,,0,0,0,0,0,,,,,,0,0,0,0,0,,0,,,,,Si,,,,,Talado
170,-7.558.141,624.513,-75.58141,6.24513,Quebrada La Picacha,29,Talado,Spathodea campanulata,,,,,,,,269,Neoreegia,Neoreegia,Bromeliaceae,Neoregelia coralina,fuste,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,1,0,0,0,0,0,,0,,,,1,0,0,0,0,,0,,,,Bueno,Bueno,Bueno,Malo,Muerto,,0,,,,0,0,0,0,0,,,,,,0,0,0,0,0,,0,,,,,Si,,,,,Talado
171,-7.558.141,624.513,-75.58141,6.24513,Quebrada La Picacha,29,Talado,Spathodea campanulata,,,,,,,,301,Cattleya,Cattleya,Orchidaceae,Cattleya sp.,rama externa,5.2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,,1,1,,,0,0,0,0,,1,1,,,0,1,1,0,0,0,-,,3,3,,,0,0,0,0,-,,si,si,,,Regular,Bueno,Bueno,Bueno,-,,Bueno,Bueno,,,0,0,0,0,-,,,0,,,0,0,0,0,-,,0,0,,,,Si,,,,,Talado
172,-7.558.139,624.518,-75.5816705299999967,6.24469428999999998,Quebrada La Picacha,30,00111050002052,Spathodea campanulata,131.4,,,,7,10,8531,35,Salvini,Salvini,Araceae,Anthurium salvinii,fuste,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,2,1,5,4,6,6,0,0,0,0,-,,si,si,si,Si,Regular,Bueno,Bueno,Bueno,-,,Bueno,Bueno,Bueno,0,1,0,0,0,1,0,si,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Infertil,8,,
173,-7.558.139,624.518,-75.5816705299999967,6.24469428999999998,Quebrada La Picacha,30,00111050002052,Spathodea campanulata,131.4,,,,7,10,8531,64,Salvini,Salvini,Araceae,Anthurium salvinii,fuste,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,3,1,5,3,7,7,0,0,0,0,si,1,si,si,si,Si,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,Bueno,0,0,0,0,0,1,0,,0,,0,0,0,0,0,0,0,0,0,,0,,No,Bueno,Infertil,5,,
